time,cc,pci,earfcn,rsrp,pl,cfo,dl_mcs,dl_snr,dl_turbo,dl_brate,dl_bler,ul_ta,ul_mcs,ul_buff,ul_brate,ul_bler,rf_o,rf_u,rf_l,is_attached
232730,0,1,3400,-95,95,335,2,5.2,2.2,0,0,0,0,0,0,0,0,0,0,0
233729,0,1,3400,-96,96,331,2,5.8,2.2,0,0,0,0,0,0,0,0,0,0,0
234728,0,1,3400,-96,96,329,2,5.4,2.2,0,0,0,0,0,0,0,0,0,0,0
235727,0,1,3400,-96,96,328,2,5.4,2.2,0,0,0,0,0,0,0,0,0,0,0
236726,0,1,3400,-96,96,326,2,5.4,2.2,0,0,0,0,0,0,0,0,0,0,0
237725,0,1,3400,-96,96,328,2,5.9,2.2,0,0,0,0,0,0,0,0,0,0,0
238724,0,1,3400,-96,96,323,2,5.6,2.2,0,0,0,0,0,0,0,0,0,0,0
239723,0,1,3400,-95,95,315,2,5.3,2.2,0,0,0,0,0,0,0,0,0,0,0
240722,0,1,3400,-95,95,306,2,4.7,1.9,144,50,0,0,0,0,0,0,0,0,0
241721,0,1,3400,-95,95,255,2,4.7,0.53,288,0,0,0,0,0,0,0,0,0,0
242720,0,1,3400,-96,96,313,2,5.3,0.53,0,0,0,0,0,0,0,0,0,0,0
243719,0,1,3400,-95,95,308,2,4.8,0.52,0,0,0,0,0,0,0,0,0,0,0
244718,0,1,3400,-95,95,313,2,4.5,0.52,0,0,0,0,0,0,0,0,0,0,0
245717,0,1,3400,-95,95,307,2,4.9,0.52,0,0,0,0,0,0,0,0,0,0,0
246716,0,1,3400,-95,95,307,2,4.6,0.52,0,0,0,0,0,0,0,0,0,0,0
247715,0,1,3400,-95,95,298,2,4.7,0.52,0,0,0,0,0,0,0,0,0,0,0
248714,0,1,3400,-95,95,298,2,4.5,0.52,0,0,0,0,0,0,0,0,0,0,0
249713,0,1,3400,-95,95,299,2,4.7,0.52,0,0,0,0,0,0,0,0,0,0,0
250712,0,1,3400,-96,96,294,2,5.1,0.52,0,0,0,0,0,0,0,0,0,0,0
251711,0,1,3400,-95,95,295,2,4.6,0.52,0,0,0,0,0,0,0,0,0,0,0
252710,0,1,3400,-96,96,274,2,4.7,0.52,0,0,0,0,0,0,0,0,0,0,0
253709,0,1,3400,-96,96,287,2,4.7,0.76,144,0,0,0,0,0,0,0,0,0,0
254708,0,1,3400,-95,95,290,2,4.9,0.76,0,0,0,0,0,0,0,0,0,0,0
255707,0,1,3400,-95,95,307,2,4.8,0.76,144,0,0,0,0,0,0,0,0,0,0
256706,0,1,3400,-96,96,281,2,5.1,0.76,0,0,0,0,0,0,0,0,0,0,0
257705,0,1,3400,-95,95,271,2,4.6,0.56,144,0,0,0,0,0,0,0,0,0,0
258704,0,1,3400,-96,96,278,2,5,0.52,0,0,0,0,0,0,0,0,0,0,0
259703,0,1,3400,-95,95,267,2,4.9,0.53,144,0,0,0,0,0,0,0,0,0,0
260702,0,1,3400,-96,96,270,2,5.1,0.53,144,0,0,0,0,0,0,0,0,0,0
261701,0,1,3400,-96,96,276,2,5.1,0.52,0,0,0,0,0,0,0,0,0,0,0
262700,0,1,3400,-95,95,258,2,4.7,0.62,144,0,0,0,0,0,0,0,0,0,0
263699,0,1,3400,-96,96,269,2,4.8,0.76,0,0,0,0,0,0,0,0,0,0,0
264698,0,1,3400,-96,96,262,2,4.8,0.73,144,0,0,0,0,0,0,0,0,0,0
265697,0,1,3400,-95,95,259,2,4.6,0.52,0,0,0,0,0,0,0,0,0,0,0
266696,0,1,3400,-95,95,261,2,4.7,0.52,0,0,0,0,0,0,0,0,0,0,0
267695,0,1,3400,-95,95,272,2,4.5,0.65,144,0,0,0,0,0,0,0,0,0,0
268694,0,1,3400,-96,96,253,2,4.7,0.76,0,0,0,0,0,0,0,0,0,0,0
